,ipr,ip,Recoveredt,minevent,damageD0,damageD1,damageD10,damageD11,damageD12,damageD15,damageD28,K14,K16,K13,K11,K18,K48,K29,K15,K42,K34,K40,K31,K27,K24,K47,K26,K25,K28,K288,K45,K37,K32,K322,K3222,unnamed,K49,K53,K57,K59,K245,K400,K401,K500,K501,K555,K556,KpC,Kp14,Kp41,K1314,Km,F_intracellular,Kc,Kcell,Knew,CL_percell,F_extracellular,V_percell,V1,Kn1,Krenew,timeout,starttime,Epitheliumwithreplicatedinfluenza,FreeInfluenza,Epitheliumwithinfluenzaparticle,EpitheliumLung,InfectedAPC,IL6,ResistantEpithelium,IFNA1,TcLymphnode,ActivatedAPCLymphnode,A,EpiKilledbyIFN,EpiKilledbyIL6,EpiKilledbyTc,EpiKilledbyVirus,Tnaive,IgG,IgM,CR,CRP,KCon,C_intracellularRDV_total,C_extracellularRDV_total,cell_number,TP,incDay,Day_After_syp
1042,2010,1042,132,326,21.08793601,16.20349308,1.703472865,1.390457141,1.151254,0.715632416,0.344224495,0.939160989,1.249643615,0.005819497,6.00E-10,1.93E-05,9.46E-09,0.002383596,0.001134021,0.002800023,3.83E-05,0.150249217,0.496461761,9.14E-06,1.24E-06,9.08E-09,1.30E-08,0.021512344,0.001711701,4.54E-08,0.139322416,5.23E-06,0.000635307,0.000854118,6.75E-10,1,9.55E-14,0.961838651,0.000119495,8.454589432,3.27E-07,0.000114343,0.003695389,7.82E-06,0.001889709,0.000709531,4.89E-07,6.325693209,1.106505672,0.58405644,1.11E-08,1.000409831,1,0.081399282,0,24.31770887,2.65E-06,0.12,2.95E-12,5446.651397,0.644898542,0.012313926,30,1650603361,0,15771.70911,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,3.954452562,9.636728315
1043,2019,1043,146,394,18.29239425,14.70444657,2.330815991,1.951571645,1.648494303,1.059638167,0.909104397,0.893578036,0.984540492,0.005430467,7.05E-10,1.75E-05,8.44E-09,0.002676672,0.001002121,0.002955113,3.30E-05,0.14746793,0.494880461,1.26E-05,1.30E-06,8.87E-09,1.02E-08,0.018451286,0.001325794,5.70E-08,0.183461274,5.18E-06,0.000716043,0.000848375,4.92E-10,1,1.02E-13,0.92773674,0.000171341,9.762183737,2.74E-07,0.000110295,0.003630514,7.05E-06,0.001526562,0.000626443,5.97E-07,6.87394485,1.118423109,0.569313139,1.11E-08,0.898661587,1,0.09450272,0,25.4391641,2.51E-06,0.12,2.93E-12,6044.770373,0.643853356,0.009694524,30,1650603362,0,11057.03007,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.102363395,9.327716425
1044,2036,1044,142,378,18.32557183,14.87412948,2.124239398,1.749536318,1.451220637,0.868235658,0.220235462,1.022671232,0.93259758,0.004314158,6.44E-10,2.45E-05,9.24E-09,0.00292193,0.001132268,0.002735266,5.26E-05,0.147030752,0.503031584,1.22E-05,8.75E-07,7.03E-09,1.07E-08,0.022197971,0.001415348,5.35E-08,0.143185719,5.14E-06,0.000809645,0.000902861,6.27E-10,1,8.16E-14,1.014198813,0.000133684,9.779301458,4.23E-07,0.000109944,0.002561169,6.14E-06,0.002121939,0.00062709,6.71E-07,6.204392663,1.087610635,0.555476075,1.11E-08,0.908999072,1,0.081897203,0,21.82449288,2.49E-06,0.12,2.97E-12,6027.694484,0.636136141,0.011092381,30,1650603363,0,14335.52818,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,9.065884243,6.623733037
1045,2041,1045,138,416,19.5807814,15.44119028,2.325923457,2.057641249,1.860966579,1.554000608,2.620081761,1.104793457,1.097619044,0.005247068,5.13E-10,2.22E-05,6.41E-09,0.003633788,0.001116842,0.003746866,4.69E-05,0.152287867,0.501764657,1.20E-05,8.11E-07,8.90E-09,1.41E-08,0.017826278,0.001133995,5.31E-08,0.193092298,4.79E-06,0.000754691,0.001118562,6.98E-10,1,7.45E-14,1.059492039,0.000146465,7.37607585,3.34E-07,0.000116014,0.003149248,6.85E-06,0.001524685,0.000735402,7.85E-07,7.246737738,0.797400198,0.571189599,1.09E-08,0.907569902,1,0.093115919,0,22.91284618,2.23E-06,0.12,2.91E-12,7364.253833,0.632450785,0.013230895,30,1650603364,0,13993.32297,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,5.997630288,11.33122015
1046,2074,1046,126,404,16.43569729,13.11294422,1.860156417,1.5453988,1.297382334,0.826994564,0.719258259,1.064270894,0.88644521,0.005792291,6.24E-10,2.52E-05,8.23E-09,0.003492068,0.001059724,0.003388863,5.06E-05,0.15231116,0.496224259,8.98E-06,1.08E-06,6.70E-09,1.34E-08,0.017415691,0.001126931,5.15E-08,0.162096521,4.69E-06,0.000627549,0.001050019,7.55E-10,1,7.36E-14,0.71592741,0.000132202,6.934793717,3.69E-07,0.000119405,0.004007566,7.10E-06,0.001459367,0.000621657,4.83E-07,6.774669355,1.141858532,0.591848033,1.11E-08,0.884083161,1,0.087502226,0,23.41632274,2.29E-06,0.12,2.89E-12,7817.539497,0.644885421,0.010714895,30,1650603366,0,12483.51807,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.45138247,6.354567927
1047,2080,1047,146,402,17.05318104,13.86959486,2.45157398,2.083444696,1.786085998,1.193437561,0.717038508,1.069085645,1.160951868,0.005936369,5.65E-10,2.07E-05,7.60E-09,0.002795209,0.000853366,0.003368004,4.61E-05,0.148083663,0.495880508,8.70E-06,9.07E-07,5.96E-09,1.40E-08,0.022940232,0.00160722,6.23E-08,0.15912369,4.38E-06,0.000924112,0.000836237,7.52E-10,1,1.12E-13,0.817519949,0.000141458,6.052677517,2.69E-07,0.000109859,0.002601488,6.95E-06,0.001781081,0.000536565,6.49E-07,5.723140679,1.123155449,0.448702179,1.08E-08,0.85540776,1,0.09326929,0,23.25348635,2.22E-06,0.12,2.90E-12,7735.831353,0.642592322,0.009709155,30,1650603367,0,11376.31282,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,10.34157391,6.420875698
1048,2083,1048,158,384,20.58046931,16.62885045,2.495423908,2.062700566,1.716265033,1.035838568,0.396200364,0.823565018,1.105694513,0.005249226,4.95E-10,2.16E-05,7.40E-09,0.003385096,0.000882814,0.002960249,5.17E-05,0.151617833,0.492467251,1.05E-05,1.11E-06,9.01E-09,9.87E-09,0.019661217,0.001683033,5.70E-08,0.169525698,4.35E-06,0.000799246,0.000816339,4.77E-10,1,1.11E-13,0.887416113,0.000115526,6.883816584,3.43E-07,8.91E-05,0.003063785,9.52E-06,0.001789699,0.000646983,7.22E-07,6.336408685,1.104712169,0.480638706,1.11E-08,0.884071099,1,0.096498382,0,23.88783148,2.55E-06,0.12,2.97E-12,7285.780058,0.627980603,0.009977083,30,1650603368,0,13791.61869,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.329197805,8.65413623
1049,2087,1049,130,364,20.86647755,15.96541466,2.034083433,1.77740578,1.587066214,1.267950487,1.720110175,1.066943158,1.209099521,0.005496625,6.34E-10,2.28E-05,6.99E-09,0.003221083,0.000866729,0.003039543,4.55E-05,0.151277498,0.508341691,1.09E-05,1.31E-06,9.20E-09,1.57E-08,0.025062286,0.001197228,5.03E-08,0.197674869,5.10E-06,0.000656161,0.001036445,6.29E-10,1,9.39E-14,0.719285747,0.000174116,6.873493784,3.00E-07,9.20E-05,0.003166547,9.11E-06,0.002133211,0.000722008,6.63E-07,7.186095604,1.115212836,0.600933204,1.10E-08,0.935797958,1,0.092425419,0,23.13994251,2.40E-06,0.12,2.98E-12,6831.153811,0.65196699,0.013739715,30,1650603369,0,13215.20015,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.21174198,8.935160411
1050,2088,1050,150,370,22.90915542,17.63995244,2.606748807,2.304517413,2.078357677,1.697923137,2.489989403,0.89392593,1.112641404,0.005488626,6.57E-10,2.14E-05,7.19E-09,0.002858394,0.00122931,0.002843681,4.32E-05,0.150532399,0.500777623,9.92E-06,1.12E-06,9.40E-09,1.42E-08,0.024303036,0.001318815,6.02E-08,0.16348947,3.51E-06,0.00070862,0.000714721,4.70E-10,1,1.08E-13,0.816182461,0.000140345,6.687572077,3.45E-07,0.000109204,0.003052847,9.73E-06,0.002002393,0.000610275,5.01E-07,6.273420235,0.816489973,0.489096448,1.11E-08,0.899085562,1,0.08256848,0,25.99684953,2.37E-06,0.12,2.88E-12,7894.956743,0.64240502,0.012857342,30,1650603370,0,13789.71467,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.182616488,9.206502415
1051,2094,1051,150,344,22.95416275,18.11691625,2.129197173,1.746265662,1.451474067,0.915343631,0.970980184,1.153163598,1.211902024,0.005157042,6.93E-10,2.47E-05,6.78E-09,0.003015651,0.001242066,0.003537198,4.07E-05,0.152898344,0.495587828,1.16E-05,1.05E-06,9.01E-09,1.42E-08,0.02117299,0.001460073,6.00E-08,0.139300904,3.26E-06,0.000982717,0.000711783,5.08E-10,1,7.53E-14,0.669074173,0.000164394,8.76691741,3.47E-07,0.000116716,0.003959736,9.17E-06,0.001653224,0.000597107,7.50E-07,7.9069494,0.990774645,0.509432263,1.10E-08,0.88549219,1,0.085095681,0,24.91664561,2.41E-06,0.12,2.96E-12,6957.33474,0.649594234,0.011625208,30,1650603371,0,10341.18556,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.643262476,7.70972576
1052,2120,1052,140,402,18.52578095,14.75864319,2.275177511,1.970969111,1.742827851,1.379838961,3.578046909,1.068886357,0.918771031,0.004931526,7.17E-10,1.68E-05,9.04E-09,0.003426973,0.001210518,0.003451352,5.01E-05,0.149757379,0.493838708,9.36E-06,9.16E-07,8.69E-09,1.58E-08,0.020407559,0.001131556,5.37E-08,0.208457469,4.59E-06,0.000637313,0.000880644,5.76E-10,1,9.22E-14,0.705694788,0.000171843,8.966706506,3.30E-07,7.77E-05,0.003524296,9.26E-06,0.001913142,0.00070234,6.67E-07,5.69979289,0.950856731,0.447061377,1.12E-08,0.873590613,1,0.0875486,0,23.83603208,2.59E-06,0.12,2.88E-12,5878.457001,0.64225521,0.011292423,30,1650603372,0,13043.30296,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,5.847922941,10.85403791
1053,2123,1053,134,392,18.301988,14.6673462,1.872226484,1.535718445,1.273364322,0.782566681,0.448151279,1.097537378,1.03778058,0.006002323,5.02E-10,1.85E-05,8.85E-09,0.00257345,0.000853649,0.003129064,5.36E-05,0.152058257,0.509840168,9.92E-06,1.04E-06,8.01E-09,1.35E-08,0.017295398,0.001226836,4.82E-08,0.17640611,4.32E-06,0.000853012,0.000836678,6.60E-10,1,9.17E-14,0.947582698,0.000126107,9.744134065,2.74E-07,9.85E-05,0.003828583,8.44E-06,0.002169526,0.000650995,5.40E-07,5.998004101,0.916332724,0.584156446,1.11E-08,0.839886511,1,0.091285868,0,21.51884282,2.52E-06,0.12,2.88E-12,7590.569622,0.647944602,0.011276923,30,1650603373,0,12562.78044,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.465628406,7.887704964
1054,2177,1054,120,534,11.35967625,9.392140461,3.385253687,3.300344751,3.264907205,3.401763843,7.688126582,0.980261642,0.886283925,0.004238149,5.40E-10,1.79E-05,6.66E-09,0.003025538,0.001315025,0.003913557,4.12E-05,0.148962653,0.494581104,9.81E-06,1.09E-06,9.60E-09,1.54E-08,0.020239903,0.001220796,4.93E-08,0.195083025,3.45E-06,0.00091391,0.001011447,6.58E-10,1,1.09E-13,0.992999807,0.00013423,9.399549165,3.99E-07,0.000110541,0.003684885,8.47E-06,0.001795472,0.000766435,6.26E-07,6.531469151,0.979079934,0.542971541,1.09E-08,0.833835356,1,0.091397153,0,21.54417827,2.50E-06,0.12,2.89E-12,7879.399385,0.649565133,0.011706181,30,1650603374,0,8843.770071,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,13.00165655,9.229516932
1055,2179,1055,138,336,22.91519885,17.93571853,1.741882613,1.412270785,1.163288812,0.719625917,0.54129756,0.700019433,1.214819554,0.00418776,5.66E-10,2.53E-05,9.30E-09,0.002544867,0.001288665,0.003315839,5.00E-05,0.149552474,0.499579379,1.08E-05,1.13E-06,6.60E-09,1.10E-08,0.015565362,0.001539737,4.81E-08,0.191884269,3.58E-06,0.000845511,0.001124775,5.40E-10,1,6.93E-14,0.716009613,0.00011294,6.793860132,3.39E-07,8.51E-05,0.003545452,8.84E-06,0.002120712,0.000614594,6.81E-07,7.015087138,0.846130089,0.526689908,1.11E-08,0.908821739,1,0.088713928,0,22.75238753,2.35E-06,0.12,2.97E-12,7526.032827,0.652427716,0.012745698,30,1650603375,0,11493.2374,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.742265663,6.204919904
1056,2181,1056,150,302,28.02266393,21.71519789,1.877735733,1.475285189,1.171492343,0.632234455,0.251422684,0.804104105,1.265996625,0.005861761,6.19E-10,1.93E-05,9.30E-09,0.003129476,0.001330127,0.004157652,4.61E-05,0.152520809,0.493590931,9.64E-06,1.22E-06,8.57E-09,1.31E-08,0.017746595,0.001484565,4.64E-08,0.166730406,5.07E-06,0.000683102,0.001087977,4.61E-10,1,9.61E-14,0.902983351,0.000160987,6.213059754,2.67E-07,0.000118002,0.003514792,8.29E-06,0.00149719,0.000676229,5.20E-07,6.935572493,0.947720502,0.563828414,1.09E-08,0.938088755,1,0.089667244,0,22.80433706,2.29E-06,0.12,2.94E-12,6394.195077,0.646855231,0.012449954,30,1650603376,0,6164.341783,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,4.489646935,8.049427509
1057,2183,1057,144,410,18.75706317,14.99135806,2.300801435,1.97068551,1.719461743,1.297847174,2.625469616,0.904780143,1.157306311,0.004857871,5.95E-10,2.33E-05,8.24E-09,0.002853082,0.001005915,0.003001913,5.27E-05,0.14791885,0.508288201,8.67E-06,8.52E-07,7.91E-09,1.24E-08,0.018796791,0.001643709,4.67E-08,0.166382668,5.18E-06,0.00059258,0.001100736,6.06E-10,1,1.02E-13,1.04102032,0.000178398,6.727776399,2.96E-07,0.000100507,0.002915708,7.39E-06,0.002136513,0.000503344,6.50E-07,6.935572493,0.947720502,0.563828414,1.11E-08,0.933065464,1,0.08544372,0,22.29963852,2.32E-06,0.12,2.90E-12,6394.195077,0.638849844,0.010602688,30,1650603377,0,11664.25454,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.031311869,11.03270764
1058,2198,1058,160,426,15.93245121,13.7140709,2.802619659,2.387219789,2.04511187,1.335641878,0.445575017,1.111793491,0.842104758,0.005459562,4.87E-10,2.13E-05,9.35E-09,0.002586091,0.001095362,0.002640083,4.38E-05,0.15054279,0.491293247,9.79E-06,1.04E-06,6.22E-09,1.49E-08,0.02405551,0.001436171,4.84E-08,0.154143469,3.97E-06,0.000671915,0.001140121,4.85E-10,1,1.12E-13,0.826486674,0.000158486,9.880380419,3.12E-07,9.15E-05,0.002728863,8.09E-06,0.002069339,0.000543569,7.72E-07,5.85904779,0.976514719,0.54502966,1.11E-08,0.941628751,1,0.09423363,0,22.56593884,2.54E-06,0.12,2.97E-12,7141.752507,0.634269147,0.009406063,30,1650603378,0,10075.12893,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.484573825,9.222677717
1059,2213,1059,130,376,20.18992189,15.68942301,2.080634,1.860852352,1.711541438,1.540093621,3.53953198,0.845326233,1.05787999,0.005091878,5.58E-10,1.98E-05,7.29E-09,0.002337713,0.001227652,0.003232236,5.06E-05,0.152109204,0.493373062,1.11E-05,1.15E-06,7.54E-09,1.18E-08,0.021512426,0.001566821,4.54E-08,0.196735902,3.54E-06,0.000635386,0.001051625,5.54E-10,1,8.36E-14,0.760648527,0.000145152,9.726856419,4.06E-07,9.52E-05,0.00327101,7.46E-06,0.00167845,0.000773045,5.83E-07,5.786470325,0.953127929,0.503017825,1.11E-08,0.862803364,1,0.089220198,0,23.36988588,2.58E-06,0.12,2.87E-12,7232.989666,0.637083528,0.013742409,30,1650603380,0,11734.97007,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,4.487197285,11.18115592
1060,2236,1060,164,426,23.0403103,17.94573464,3.432380095,3.266997448,3.216199267,3.651011882,15.13955556,0.803736139,0.988309128,0.005590345,6.91E-10,2.28E-05,8.31E-09,0.002715202,0.001291525,0.003794758,3.47E-05,0.149251984,0.497612958,9.28E-06,1.19E-06,8.61E-09,9.98E-09,0.018641202,0.001109729,4.04E-08,0.201874368,3.36E-06,0.000706358,0.001111332,4.72E-10,1,8.98E-14,0.934755911,0.000109025,8.715152941,3.54E-07,0.000103857,0.003671071,9.38E-06,0.002150899,0.00068083,5.78E-07,5.786470325,0.953127929,0.503017825,1.11E-08,0.879466889,1,0.090835092,0,22.4175778,2.59E-06,0.12,2.93E-12,7232.989666,0.627368078,0.012039971,30,1650603381,0,4321.566988,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.626091006,10.11272094
1061,2243,1061,146,350,19.48674838,16.81722395,1.97341455,1.617589321,1.352754865,0.910653423,1.351107771,0.920606347,0.985372995,0.004833075,5.31E-10,1.68E-05,8.30E-09,0.003647188,0.000946736,0.003011774,3.77E-05,0.151531244,0.500988253,1.12E-05,8.56E-07,6.38E-09,1.36E-08,0.018851982,0.001754661,5.77E-08,0.210348877,3.97E-06,0.000882893,0.000983682,5.58E-10,1,1.02E-13,0.785853171,0.000159221,9.268946357,3.54E-07,7.92E-05,0.003522205,9.63E-06,0.001452922,0.000649307,7.88E-07,5.879018513,0.829620259,0.555582308,1.08E-08,0.874848443,1,0.090010525,0,22.47671593,2.59E-06,0.12,2.92E-12,6489.419053,0.638323041,0.012660426,30,1650603382,0,12721.07738,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,4.875993484,9.652121967
1062,10,1062,176,350,26.24185903,20.98328034,2.816892485,2.299815023,1.891616903,1.114297837,0.735275758,0.926384746,1.041909166,0.005923095,7.71E-10,2.46E-05,8.96E-09,0.002409401,0.000920248,0.00374574,4.56E-05,0.152530005,0.498006764,1.09E-05,1.14E-06,9.14E-09,1.11E-08,0.018920113,0.001690902,4.00E-08,0.15609156,4.92E-06,0.000705496,0.001086561,7.29E-10,1,8.06E-14,0.767822266,0.000143671,6.330381943,3.25E-07,0.00011747,0.00284215,8.01E-06,0.001977554,0.000488734,7.35E-07,7.924034098,0.93408772,0.564322294,1.08E-08,0.852359,1,0.092102335,0,23.2777781,2.38E-06,0.12,2.91E-12,7268.127408,0.629350758,0.010115246,30,1650603383,0,6350.465466,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,4.542579774,10.05345926
1063,16,1063,176,400,23.01279956,18.56461474,3.323671959,2.956488899,2.683694757,2.260259804,4.134608827,0.935686029,1.256398438,0.004864678,5.75E-10,1.80E-05,8.92E-09,0.002357344,0.001337441,0.00279901,3.32E-05,0.147250178,0.509621562,1.10E-05,8.49E-07,6.96E-09,1.43E-08,0.021525603,0.001381438,5.59E-08,0.178137079,3.52E-06,0.000945817,0.000975176,7.54E-10,1,7.53E-14,0.90481867,0.000144066,7.332407289,3.04E-07,9.79E-05,0.004147854,8.41E-06,0.002001592,0.000634387,7.38E-07,7.924034098,0.93408772,0.564322294,1.08E-08,0.867346575,1,0.094026102,0,24.48191962,2.38E-06,0.12,2.96E-12,7268.127408,0.636348397,0.01108624,30,1650603384,0,4697.063839,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,5.685947504,10.95891052
1064,70,1064,166,398,22.39793859,17.95130375,2.751666011,2.31574767,1.979365867,1.412797396,5.731576637,1.031191695,1.259876328,0.005452714,7.79E-10,1.84E-05,7.65E-09,0.003324569,0.001074214,0.004017907,3.29E-05,0.152562383,0.509607865,1.19E-05,1.24E-06,8.45E-09,1.36E-08,0.016278618,0.001661412,4.47E-08,0.142535042,4.10E-06,0.000654778,0.000778407,7.48E-10,1,9.50E-14,0.874049565,0.000146072,7.643173755,4.17E-07,0.000102729,0.002595769,6.47E-06,0.001585802,0.000730455,5.83E-07,6.574643516,1.11592213,0.617906012,1.08E-08,0.856655863,1,0.09296502,0,25.6749705,2.35E-06,0.12,2.89E-12,7070.394084,0.6383268,0.009784696,30,1650603385,0,5694.562661,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,8.739043594,7.848734356
1065,96,1065,166,404,21.9631511,17.60353368,2.746538736,2.30997812,1.963940183,1.305106932,1.771545622,0.81481831,1.149728429,0.00501942,5.67E-10,2.58E-05,8.42E-09,0.002411252,0.000839102,0.003716654,5.05E-05,0.151421445,0.490370399,1.19E-05,1.01E-06,7.68E-09,1.04E-08,0.017232131,0.00115254,5.63E-08,0.168682685,4.53E-06,0.000812956,0.00096681,5.01E-10,1,1.11E-13,1.008612618,0.00011977,6.72131635,3.27E-07,7.93E-05,0.003358904,9.74E-06,0.002027784,0.000653832,6.12E-07,6.242648944,1.044860036,0.598720681,1.12E-08,0.893605672,1,0.092248314,0,25.9178935,2.38E-06,0.12,2.94E-12,7057.215948,0.641420579,0.010041841,30,1650603386,0,11641.05274,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,5.57718837,11.21106004
1066,104,1066,156,430,18.99773964,15.67510365,2.541110307,2.132093285,1.806463011,1.17898499,0.921757814,1.043569269,1.016390691,0.004160016,6.08E-10,2.30E-05,8.54E-09,0.003752892,0.001309898,0.003252148,5.28E-05,0.147692455,0.494811531,1.05E-05,8.94E-07,8.77E-09,1.50E-08,0.020194169,0.001211678,3.97E-08,0.148835069,3.73E-06,0.000901387,0.000868726,6.97E-10,1,1.13E-13,0.762940568,0.000166976,7.107943161,3.59E-07,8.58E-05,0.002891671,8.27E-06,0.00137693,0.000490433,5.50E-07,5.655142733,1.068724603,0.494637321,1.08E-08,0.898257526,1,0.090467267,0,25.73892143,2.37E-06,0.12,2.91E-12,7328.536828,0.627521189,0.010163626,30,1650603388,0,6436.242763,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.831837049,10.02972853
1067,110,1067,154,396,20.16804535,16.00882476,2.762231879,2.480545247,2.299332217,2.261306868,11.19027438,0.719866841,1.254771017,0.0047042,6.48E-10,1.69E-05,8.79E-09,0.003799907,0.001115489,0.003326933,3.66E-05,0.147846453,0.493051354,1.27E-05,9.58E-07,5.88E-09,1.56E-08,0.01853122,0.001534312,5.55E-08,0.20776967,5.12E-06,0.00074873,0.001110335,6.19E-10,1,7.20E-14,0.915292444,0.000117978,9.769628544,3.11E-07,9.63E-05,0.004102497,6.25E-06,0.0017981,0.000567839,5.60E-07,5.645131083,1.009738024,0.485600205,1.08E-08,0.976725759,1,0.086029641,0,24.08342706,2.25E-06,0.12,2.91E-12,6394.036009,0.633929915,0.010593108,30,1650603389,0,10252.2292,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,6.828690451,9.68874895
1068,111,1068,188,454,19.19587501,16.00531524,3.619743259,3.153656368,2.769789738,1.984947376,1.824636674,1.103128374,1.048425434,0.005476967,7.84E-10,2.40E-05,6.71E-09,0.002457099,0.001242165,0.002802623,3.66E-05,0.149248175,0.509987372,8.44E-06,9.76E-07,7.57E-09,1.30E-08,0.018318782,0.001719768,5.91E-08,0.158531275,5.02E-06,0.000910155,0.000884157,7.20E-10,1,7.20E-14,0.918487952,0.000118057,9.184145652,3.65E-07,7.99E-05,0.003114184,6.94E-06,0.001897613,0.000657635,6.03E-07,7.857520093,1.080026003,0.595273606,1.11E-08,1.005446842,1,0.086870079,0,25.33150225,2.22E-06,0.12,2.97E-12,6950.19901,0.650612177,0.008308788,30,1650603390,0,11162.78146,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.076188367,11.80668411
1069,137,1069,180,430,19.97023521,16.55293928,3.239712844,2.743336765,2.33327827,1.480759517,0.565170973,0.831213035,0.834856449,0.006053938,5.92E-10,2.52E-05,8.61E-09,0.003413946,0.000945833,0.002540506,5.37E-05,0.151786367,0.503365133,1.23E-05,9.39E-07,8.55E-09,1.07E-08,0.018901785,0.001357857,6.44E-08,0.14580224,4.07E-06,0.000621455,0.000802302,6.29E-10,1,6.96E-14,0.704135432,0.00011609,7.054355061,3.48E-07,7.44E-05,0.004052015,7.90E-06,0.002171191,0.000674628,5.04E-07,5.850918208,0.851465612,0.541875727,1.09E-08,1.006108714,1,0.088006508,0,25.65610423,2.22E-06,0.12,2.88E-12,5896.956581,0.642941604,0.008614246,30,1650603391,0,7293.816376,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,7.654126449,10.22526897
1070,139,1070,174,304,18.43210254,18.85871312,2.531632068,2.038375508,1.667951508,1.020188536,0.656763497,0.92934697,1.030058915,0.005269267,4.88E-10,1.74E-05,1.01E-08,0.002787562,0.001087793,0.003849707,4.14E-05,0.149148678,0.504470032,1.26E-05,1.09E-06,8.87E-09,1.49E-08,0.022291197,0.001509646,5.27E-08,0.140741432,3.97E-06,0.000759901,0.000789048,6.63E-10,1,9.75E-14,0.92119862,0.000156609,8.32673228,2.86E-07,0.000115768,0.002831354,6.55E-06,0.001774282,0.000553314,7.78E-07,5.931148803,0.948232329,0.608735004,1.09E-08,0.937353536,1,0.091180263,0,25.08636831,2.32E-06,0.12,2.88E-12,6644.280749,0.630433807,0.01311097,30,1650603392,0,9466.622545,0,4.00E+08,0,0,0,0,0,0,1.00E+05,0,0,0,0,1.00E+05,0,0,0,0,0,0,0,1.00E+06,0,4.122472606,8.539290191
