"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1649",3619,1649,524,308,56.3025150489341,53.0259469131224,9.27357726482326,7.95906846114838,7.182074926073,5.89505811289367,5.34292047253007
"1650",2636,1650,10000,412,39.7813165789702,35.0721848652958,10.6204082615037,9.53429878245667,8.7853156209866,7.20466555479834,6.95626063624293
"1651",1601,1651,10000,366,57.77630680314,51.0382397587322,9.77335927273184,8.36654669168392,7.57236113625567,6.3829128618364,6.27104382753195
"1652",753,1652,10000,408,45.5955133621413,39.6490442025239,9.40374531115021,8.43026625815085,8.08007619700403,8.33060902410693,23.5305987102978
"1653",2735,1653,10000,350,54.5452064570513,47.3919466990974,10.9761424284481,9.88989764484318,9.5833139076342,9.79388362664756,15.4456977142399
"1654",395,1654,10000,352,56.4105952046078,49.3278794333966,10.4744168880736,9.28891810754244,8.6468825217863,7.88373779895069,9.43423015089065
"1655",3930,1655,10000,372,55.0209034998638,50.3846190819115,16.0268495015866,15.3743489048579,16.4994336116735,22.4481757470288,33.9890681250654
"1656",2412,1656,10000,414,34.1789823193321,29.6530028411913,9.21774819743949,8.57359068352891,8.39010126648338,8.40071450667895,16.1917271199058
"1657",900,1657,10000,272,53.3978281903658,50.9366003063853,10.5364375101899,9.25701950670369,8.50914354174563,7.11868206188507,6.37585905124976
"1658",3017,1658,10000,306,69.2388653660721,62.7298701435366,13.1836232471535,11.3768379562636,10.1859910290799,8.05925644124565,7.92739484647189
"1659",3412,1659,334,258,70.6846475192221,61.9056650954559,8.07893792788805,6.71423064658363,5.86675705047551,4.75953433452843,10.5029429008566
"1660",2636,1660,10000,412,38.8861830044353,34.2060095410552,10.280469210271,9.24305884781194,8.55339644334257,7.14048308963238,7.85161941512883
"1661",3433,1661,10000,362,48.9770876982174,43.1079164147268,9.91370944959736,9.11890449939074,9.0880817234484,9.86127730584034,18.5921812118271
"1662",3885,1662,222,434,26.4038445234328,21.5271015811168,4.51263138294333,4.08989389782526,3.90852304458004,3.7228724456493,7.30706084564059
"1663",3915,1663,256,390,34.6036020873395,29.2115994413916,5.49193772942102,4.73992211792335,4.32908902423364,3.91743422489005,16.8542698799217
"1664",3012,1664,182,464,16.0539531003163,13.6620978076654,3.74133687356339,3.40511359949076,3.2704250758206,3.27362241072416,9.83845339129393
"1665",332,1665,204,310,38.1513380636341,29.5957550894528,3.78971486607593,3.24567515558352,2.87945120147879,2.19307391936256,1.93160176598136
"1666",2594,1666,202,386,27.4173929715044,22.2045956517254,3.84914662751852,3.36275713558593,3.0530190033749,2.5338678694417,4.33184420578106
"1667",407,1667,10000,356,51.0228063268805,43.1177216964809,7.915162948723,6.92505567040902,6.35582194656493,5.81850737791891,12.7728977537705
"1668",3781,1668,368,320,58.6672288854835,53.9815221945678,8.61662742153303,7.30522112361506,6.48632994589837,5.08819202402601,4.6543628517231
"1669",2065,1669,220,410,26.8548279443959,22.0102862657778,4.44880889692453,3.94676631048527,3.62529696369053,3.14475417993641,4.47226294904774
"1670",3758,1670,266,314,50.977912025763,42.0656418044904,6.03625270170945,5.03296583247235,4.29606454870012,2.99770928425297,3.40677006470205
"1671",645,1671,10000,320,61.3765331775545,56.5420226177337,14.4466797865047,13.1615935107628,12.6923712128603,12.0012575631635,12.6080143811664
"1672",344,1672,206,398,26.4267181404724,21.4872562483741,4.02335568537678,3.57062837715542,3.31483797846861,2.87365103998381,3.16756323654646
"1673",1304,1673,10000,486,32.335459306589,28.3927423060881,8.89011251824269,8.34443095140047,8.45754802522744,9.98511223978831,22.5543301694893
"1674",2212,1674,10000,288,70.2040588118065,63.3148298258021,10.917447128898,9.36284114624226,8.82571169418827,11.2378872398725,38.9007679007084
"1675",3647,1675,352,384,41.6100653159638,35.0416217027913,7.56982431348169,6.66754398025438,6.05663402086906,4.88996073596761,4.79635873121512
"1676",305,1676,10000,248,72.6596051896882,69.3896220641431,15.7695159801815,13.7529377650445,12.6186147959877,11.3312615335202,22.9078119899243
"1677",3389,1677,284,324,48.9317111756383,40.2807190261563,6.20344299690574,5.36882252240849,4.9336569970887,4.33022592887302,5.39201817466646
"1678",3855,1678,440,248,72.7137185510662,68.9638997027501,12.3589522759472,10.378524991451,8.96182524291667,6.32385501653977,5.47485243062674
"1679",2784,1679,10000,272,68.4872525349954,61.4661044465004,11.983321808974,10.5551826379453,9.8194326518106,8.53936488111205,7.10450488219529
"1680",668,1680,286,454,26.7719639132086,22.9025133415195,5.87149945980996,5.27683447320247,4.98079597976151,4.6363335150128,10.0789925441728
"1681",948,1681,232,314,40.4352569591908,33.377757307131,4.71619516018939,4.03742307633616,3.61807843897545,2.95422428894043,4.26375592304882
"1682",1647,1682,350,340,44.8705647811285,37.3269553748292,7.47343930496913,6.54264721039708,5.95156563618574,4.8988751298373,7.24328795590502
"1683",1727,1683,236,344,47.568637676046,38.9094981631979,4.77682563852955,3.95592998817803,3.43061904338571,2.60918552818254,3.83112129327683
"1684",3308,1684,10000,286,48.1691756441601,48.4318882996373,14.2283331495025,12.7957655346374,11.9888551558625,10.1693487019974,7.66595040942854
"1685",2846,1685,246,406,27.3633291518886,23.1279667079224,5.1319808840147,4.58195659056956,4.36209650716107,4.18089226361199,6.87866004781361
