"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28"
"1128",678,1128,156,356,23.2639992466375,18.3935175011338,2.56884864465681,2.20478047117525,1.92317453034633,1.39899083470739,1.12853587042014
"1129",702,1129,154,394,17.3147496827868,14.1881454475768,2.57640094381481,2.17470816249669,1.8467292379815,1.17946031154054,0.502015264687628
"1130",717,1130,156,452,15.7805802021874,13.1078070923216,2.99440828683512,2.65311731317276,2.38073241406533,1.87311422005181,3.05921234697551
"1131",720,1131,174,334,29.5559679996707,24.5610100841746,2.670104885993,2.20640900977346,1.86171609052566,1.27905889633153,1.5395400050126
"1132",790,1132,168,418,18.3546998872862,15.2042578946558,2.9549772953634,2.49592207524149,2.11628298821996,1.32473733686018,0.364689792742774
"1133",802,1133,176,382,24.1209955634402,19.3198012896919,2.98483823831883,2.51630160125071,2.14949363667826,1.48389932642418,3.5352812431646
"1134",850,1134,174,398,21.7353550928289,17.625844639636,2.98922040809298,2.52168506758019,2.14837108899346,1.44064964042392,3.88691349929836
"1135",874,1135,168,462,14.9674151213962,12.7507195853238,3.34258469703475,2.96602764592376,2.6540338642069,2.00998377333324,1.73569108582404
"1136",890,1136,170,334,22.6404741245658,18.4008017673098,2.72931640208697,2.23245506928594,1.83292938118082,1.04385615737385,0.425123755644649
"1137",895,1137,172,338,23.2751028292689,21.2684223480123,2.57417244937408,2.08622641726193,1.71664161428203,1.06212623018353,0.77760761431016
"1138",918,1138,178,404,22.6644394728456,18.5463407761303,3.26168809858061,2.8855212500857,2.61924937129544,2.31743131221423,6.3422339694718
"1139",919,1139,168,384,26.7432528165268,21.0657242309391,2.84844274203929,2.47027240495285,2.1973257008705,1.80591114030659,4.11179895184667
"1140",920,1140,164,346,20.3589434592307,16.9844224793781,2.6746447937941,2.24176269385201,1.89787373636435,1.234661196483,0.858176935708895
"1141",935,1141,168,400,22.030611703676,18.1702265272033,2.64844430429405,2.16394140428516,1.7775139618264,1.0271878805338,0.446245130079553
"1142",943,1142,170,358,24.1670294171609,19.6165240451444,2.70423241758445,2.23953586953318,1.87516091817911,1.18910458356686,0.909974338887453
"1143",945,1143,176,334,22.5957086950293,18.5555582577854,2.94968065983875,2.4498913065974,2.0492095824537,1.26891777587943,1.55955806444173
"1144",3,1144,190,384,22.4928498433607,18.5994593030687,3.49854553656931,2.99284298915294,2.58663685869658,1.80022354402997,2.03653178714913
"1145",22,1145,180,444,17.6291015171054,14.7804031557354,3.55817788459873,3.16535248506147,2.85195326979385,2.27540100962046,3.85506624541678
"1146",36,1146,190,422,25.5553297290303,21.0077637061242,3.48592572259316,3.01831580331147,2.65822985455258,2.01547241326623,2.4856590846988
