"","ipr","ip","Recoveredt","minevent","damageD0","damageD1","damageD10","damageD11","damageD12","damageD15","damageD28","K14","K16","K13","K11","K18","K48","K29","K15","K42","K34","K40","K31","K27","K24","K47","K26","K25","K28","K288","K45","K37","K32","K322","K3222","unnamed","K49","K53","K57","K59","K245","K400","K401","K500","K501","K555","K556","KpC","Kp14","Kp41","K1314","Km","F_intracellular","Kc","Kcell","Knew","CL_percell","F_extracellular","V_percell","V1","Kn1","Krenew","timeout","starttime","Epitheliumwithreplicatedinfluenza","FreeInfluenza","Epitheliumwithinfluenzaparticle","EpitheliumLung","InfectedAPC","IL6","ResistantEpithelium","IFNA1","TcLymphnode","ActivatedAPCLymphnode","A","EpiKilledbyIFN","EpiKilledbyIL6","EpiKilledbyTc","EpiKilledbyVirus","Tnaive","IgG","IgM","CR","CRP","KCon","C_intracellularRDV_total","C_extracellularRDV_total","cell_number","TP","incDay","Day_After_syp"
"198",2331,198,90,430,10.8029006879587,8.76656566738284,1.4386529442797,1.19206725031818,0.991362465882569,0.584510188968956,0.100701379673526,1.06078957555995,1.23504451997672,0.00519585603614082,6.84723680706715e-10,2.48276425665105e-05,9.953826016037e-09,0.00322752852602387,0.000925798453717839,0.00256556869395308,5.33232403121303e-05,0.15119334293576,0.492161966636777,1.13252760314445e-05,1.14936886392747e-06,7.32463486820085e-09,1.40889798000846e-08,0.024560729826536,0.00126056802203871,4.45909894887244e-08,0.203042329172015,5.26056172024181e-06,0.000876104844629866,0.00116228459828071,6.21713623198607e-10,1,9.27899036549744e-14,0.681600989667467,0.000159797060249002,6.3569364249995,3.06991564581603e-07,0.000111857864536237,0.00279301223955273,6.77623068730213e-06,0.00205659165432467,0.000651980854763205,6.97750992065507e-07,8.24918984849749,1.15407669934831,0.522092210212212,1.10885608066676e-08,0.799888359496817,1.0124789711833,0.0973294823035827,0,21.5357784296184,2.68549793367688e-06,0.120928295277804,2.86731168358773e-12,7158.40601158293,0.647135173505545,0.0092598694006385,30,1650602775,0,4626.53182152979,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.89583708698495,9.01533595391988
"199",2358,199,66,484,8.82115698093046,7.06257440707095,1.97158156456082,1.87488986670503,1.8106880976723,1.76384387669294,3.65449085794297,0.816290480576371,0.807907502483645,0.00429605724578123,6.94485131352612e-10,2.41367475955002e-05,9.68860180024667e-09,0.00286978023780872,0.00134264353300959,0.00343589163657517,4.14591380965587e-05,0.148227602192201,0.490110365264118,1.16325559634059e-05,8.69273886960524e-07,6.94723797397535e-09,1.14875805186323e-08,0.02302748527745,0.00140384162933606,4.2151449020189e-08,0.16007171097802,4.29336976525811e-06,0.000608389541275561,0.000848033399459036,6.45044661713103e-10,1,8.1182743719751e-14,1.04816126440664,0.000147107839454055,7.45046357920865,3.52495400017347e-07,0.000109925355048864,0.00280042833133063,6.01865485794348e-06,0.00153452597046917,0.000726060432134863,5.0119213782635e-07,6.55356729199225,0.906455485608891,0.422765748213134,1.08939957864111e-08,0.790445830738675,1.00982875850983,0.0843774851431041,0,24.7322515509907,2.38664937583533e-06,0.120255186187103,2.90668434446468e-12,7332.41969326845,0.629516097664833,0.0121326870544465,30,1650602776,0,10572.3979340644,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,11.3524554900147,8.81144949785392
"200",2370,200,64,388,8.55049402008191,6.97405672410992,1.22168922206083,1.02192249751538,0.858311004358649,0.522507486761898,0.11228631913884,0.700834181753857,1.27906228250891,0.00410650813897438,5.03464350620722e-10,1.89891143382641e-05,9.81808918586058e-09,0.00347494556493233,0.00109972525999535,0.00338025070670901,3.4231067373647e-05,0.148457991488278,0.504883239432238,9.92290210058537e-06,1.19624046940379e-06,6.92934822947341e-09,1.09140576174757e-08,0.0163739907274959,0.00145668283809645,5.6512084796095e-08,0.142323412150399,5.14301423799671e-06,0.000748838319964933,0.000838588332395742,4.98270312621458e-10,1,7.3815834899514e-14,0.72015110103026,0.000152988293552014,8.47260340811532,2.75950893990243e-07,9.74476453293101e-05,0.00267667879434718,7.38513312130115e-06,0.00162645434298244,0.000760061080212417,7.69245634715201e-07,5.92952492623001,0.794220576191346,0.467075485744432,1.07727284106202e-08,0.990225079064126,0.989208112675697,0.0717437923527588,0,27.1352358963351,2.16512656585662e-06,0.121422901660949,2.95973207004159e-12,7878.17031504345,0.636531942367554,0.0090598682515557,30,1650602776,0,12592.7892077624,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.48115741793607,7.62479019580391
"201",2376,201,58,536,7.26167402138527,6.16184093000989,2.61444579985194,2.57014367010932,2.56510922135988,2.77193631677403,8.82698204382983,1.05538152973763,0.895898532419677,0.00584761783295136,7.65626616222517e-10,2.36753223873687e-05,9.73546207285952e-09,0.00346971304548008,0.00127665494487319,0.00328751202227248,3.49029444631708e-05,0.148640726518817,0.491691334894858,8.99710604550514e-06,1.07921194585411e-06,8.39158205209038e-09,1.52924686612689e-08,0.0251559163457527,0.00132279493626528,5.06225018958879e-08,0.151602678094102,3.70248560778794e-06,0.000948073769535969,0.000708077989655685,7.51233390996032e-10,1,1.00662258494405e-13,0.998699256739361,0.000141178308457027,6.37469222266159,4.15425863558104e-07,9.26316191247164e-05,0.00346366261806389,6.5093063665029e-06,0.00165871264262376,0.000641085012872198,7.5981197132195e-07,8.29204290993148,0.988179104657385,0.624589972561439,1.08720415754587e-08,0.818039382467727,1.00903029290028,0.0969505411877649,0,24.5359143595307,2.43139399345752e-06,0.120285855119303,2.97517914205533e-12,7020.52891248274,0.646497014755011,0.00992269803049522,30,1650602776,0,17444.1466985734,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,12.5333309674191,9.81332639723469
"202",2382,202,66,390,10.6964325808797,8.05296755210231,0.818745205407783,0.667527725785643,0.551531977816358,0.337758013542056,0.153827558282524,0.758699798558856,1.0349312730085,0.00471207857568955,6.91863038351e-10,2.26038228012701e-05,9.91538759986102e-09,0.00355972433952665,0.00100259249025127,0.00381766500915748,5.39962425986654e-05,0.151478319254704,0.501043673199602,8.70488910854652e-06,1.16421393660463e-06,8.89540800835489e-09,1.41605467513621e-08,0.022869315673179,0.00122397009623272,5.35534438145076e-08,0.182321873096686,4.95865377764326e-06,0.000919434090115806,0.00113151152640537,6.00991253545673e-10,1,9.56270160015406e-14,0.736216992919777,0.000126116504067427,9.54861172584729,2.82008212901615e-07,0.000114468804349149,0.00275412374613352,6.27577954725725e-06,0.00177390299932197,0.000548576677479664,6.55819739915466e-07,6.48720971055716,0.843703422380852,0.48901962348195,1.08752976877288e-08,0.765881942346569,1.00474838229828,0.0807085409926099,0,24.6926346489676,2.64922441110874e-06,0.120565290737897,2.9580818275027e-12,5750.94250444106,0.637556253314018,0.0128704834854869,30,1650602777,0,9669.34936343523,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,10.1108575679436,6.12707086328085
"203",2400,203,74,520,9.39527053565876,7.57210408700773,2.18566596201593,2.10267303031074,2.05797281137778,2.09990040046704,4.60065892430674,1.08892191773279,1.24299045687837,0.00402470811841649,5.235136530947e-10,2.14269756890953e-05,9.42211256245804e-09,0.00357494294767642,0.00118012351667314,0.00377695581812208,3.65526390589809e-05,0.149660602590535,0.507754935985431,1.26134952256322e-05,8.77963692929962e-07,8.46344373335009e-09,1.10166068689955e-08,0.0217663312272627,0.00126603232436418,5.07782022273008e-08,0.190345338758041,5.50095752982173e-06,0.000588757157666473,0.000949513677367339,7.21336588230747e-10,1,8.58061747046925e-14,0.979979626805027,0.00016025171396299,8.44005472172842,3.06124515276264e-07,8.2200100277229e-05,0.00290197055764713,7.59019856079736e-06,0.00148170379395778,0.000725892665555163,7.58058449069457e-07,7.9660013866486,1.01488148002974,0.454154032673609,1.08491253580239e-08,0.923420924206346,1.00956518435851,0.083823416405794,0,27.0423787958884,2.5023968452642e-06,0.119407491764054,2.91367621887359e-12,5910.78296044158,0.64977956327796,0.0119806191051596,30,1650602777,0,4330.00938849488,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,10.4352869638395,11.2318152732894
"204",2401,204,66,410,10.6729164989101,8.04834760036494,0.945851299010649,0.817593932989731,0.726032533786565,0.601897388111845,2.61941243992166,0.701422371051471,0.853526921589291,0.0060908243645145,5.17652094760066e-10,2.09305373829783e-05,8.04312801644551e-09,0.00372834945374534,0.00109712397219774,0.0036208375013317,4.82944265810987e-05,0.152604467020836,0.506176721416414,8.85298065256015e-06,1.21433506679873e-06,6.81029759295215e-09,1.54829874211415e-08,0.0189527065480739,0.0016114559857026,5.84900960692047e-08,0.182144534141526,3.50977315831313e-06,0.00097248250419192,0.000865107089855559,4.72722243983568e-10,1,1.12246346436815e-13,0.867815966590927,0.000158438519185211,8.20163665435661,2.76048855669151e-07,9.09929873263758e-05,0.00336817547965688,6.07257587224656e-06,0.00135626243741633,0.000548620355842498,7.19041033976074e-07,8.05482855990609,0.986400364567233,0.494031669344031,1.08607459091502e-08,0.735494583851696,1.0194658288639,0.0754496237033592,0,23.1772548779012,2.82962322276166e-06,0.11837584322691,2.97777324745269e-12,6140.00631173766,0.637121766114235,0.0132794977579274,30,1650602777,0,13650.8130763568,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.77990715990497,8.28004365011195
"205",2403,205,72,462,9.38306439246278,7.58807176438391,1.27802478636441,1.07481454182886,0.91064385909313,0.583653783348024,0.384023118304476,0.88549144521213,0.844428220178811,0.00548435108065847,5.67705219956248e-10,1.81310347033204e-05,8.7985282309754e-09,0.00332975694092082,0.00105394847126676,0.00325038586627988,4.61678202522423e-05,0.15015642802231,0.492897750786506,8.48288384892711e-06,1.12596909894473e-06,7.32415831870074e-09,1.09757458345793e-08,0.0170006267348133,0.00157235685908369,5.80881519952718e-08,0.196339623400936,5.30671150179407e-06,0.000792031773282189,0.000938577387128064,4.69044334516178e-10,1,7.35036675390324e-14,0.798072610949835,0.000146211748529842,6.27316308445315,3.29903740663405e-07,9.48339097455041e-05,0.00319677740314843,9.79242945565397e-06,0.00197734034153986,0.000524806112220148,7.21127921971041e-07,6.8232743845354,0.84480558324725,0.519746245084115,1.11413834144089e-08,0.770700030726899,0.996997771682218,0.073466963776953,0,27.2778059595976,2.33241561027456e-06,0.12180119988285,2.94249057255336e-12,6506.12187969411,0.628040990775824,0.00963606520234079,30,1650602778,0,9733.2060911127,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,7.67011154255556,11.5411670890952
"206",2406,206,64,498,7.94830181853659,6.62831960608135,1.56878845459871,1.37841279145376,1.22156653521901,0.90212838090077,1.00950644506277,1.0641198281871,0.916587596542752,0.00608463470537163,7.59445886246132e-10,2.32677403784952e-05,9.29414423770694e-09,0.00362969716687117,0.00119980021249673,0.00279124987559263,3.5610938738845e-05,0.147609386748634,0.49517325214576,1.0135423328283e-05,1.22443544175242e-06,7.52761881034103e-09,9.8040831152985e-09,0.023914613030399,0.0017019610463204,6.29749898596523e-08,0.157004125968056,3.36032128337871e-06,0.000881460845814317,0.000803094013949094,6.4679329411044e-10,1,1.06645004505396e-13,0.729964576613981,0.000144295530016125,8.98595411957136,3.05416613500565e-07,0.000107631905164607,0.00311334277215033,7.59100046622545e-06,0.00201353046419918,0.000579371788365467,5.84757978424812e-07,6.44088393579654,0.826928828113785,0.572498174790011,1.1115738896326e-08,0.955276856166255,0.980661997562274,0.101721933507185,0,26.2640249819068,2.06659904703201e-06,0.121148713257909,2.91335275466926e-12,7922.88719662499,0.632136771291494,0.00866493792665575,30,1650602778,0,14299.9743193048,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,13.4817359024768,7.27991921906536
"207",2410,207,74,400,10.1959519127881,8.05031118391015,1.14661315414514,0.955964994706452,0.805579273653626,0.519908442113504,0.498309937874273,0.694524752750353,1.06204829405227,0.00526629719246154,5.43205826558461e-10,2.63606737803578e-05,8.61852558641381e-09,0.00342814432683753,0.00105820785501962,0.00386590046135431,4.57265753306964e-05,0.14822809081804,0.507884174748324,1.01348811222351e-05,1.10285251523324e-06,6.6933696423936e-09,1.36179094833083e-08,0.0207469999048358,0.00156457669858816,4.039722940585e-08,0.192213531607811,5.24138622075046e-06,0.000863341410976447,0.000842698351968534,7.13563557555658e-10,1,8.98906511277001e-14,0.657714540139958,0.000128729275291584,8.35806273397058,3.35472012420294e-07,8.41863717217831e-05,0.00263912406177778,8.41432202888087e-06,0.00154767262557486,0.000692008086298684,7.2688252682422e-07,7.75072888962863,1.07334222344353,0.503323146558458,1.10661105316838e-08,0.785701124285568,0.995469983173534,0.100113647754554,0,26.7090362495665,1.97443384973023e-06,0.121125908560306,2.91313256637496e-12,7314.58160519984,0.640771325308085,0.0106063370257299,30,1650602778,0,12221.0670907496,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,7.05709958126197,9.60499177950423
"208",2443,208,68,406,10.7025444415734,8.12657216105676,0.897756093581915,0.750735913047671,0.639699045293182,0.444121561302826,0.476334141307622,1.05663336412823,1.12250125472243,0.00409918089179684,6.69560138330724e-10,2.34664429001101e-05,8.70191199856373e-09,0.0026737237989451,0.00116341938912305,0.00343758278215416,3.78596489635945e-05,0.152471234566066,0.493352655149065,1.05507774487086e-05,9.69141306814279e-07,6.07213599888716e-09,1.37937209393751e-08,0.0171074452455704,0.00165276252659502,5.72578616556765e-08,0.157983972447781,4.7054342620788e-06,0.000977799490420716,0.00101479998778795,4.88623057133989e-10,1,8.38342574245521e-14,1.03507506604037,0.000178330669438002,8.66122352254323,4.1493097671603e-07,0.00011856589319129,0.0029453652420093,6.87891086183577e-06,0.00206826395450337,0.00050132604299353,6.23642058961292e-07,8.08380497047369,0.842896363887489,0.574403334001784,1.08442595444047e-08,1.0764369971791,0.98270865753293,0.0877209891784207,0,25.1539146570139,2.02356058657229e-06,0.121032719245926,2.93631644788105e-12,6986.70423846623,0.652426777327061,0.0127971896329624,30,1650602779,0,12076.5263331814,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,9.91699362635322,6.93783281729323
"209",2450,209,58,554,7.74869238242358,6.41528292479213,1.61240343960266,1.45322211304457,1.32627672121395,1.09173169572873,1.87890793684596,0.774341260618388,1.04463506815857,0.00438631154315132,5.48435822453563e-10,2.20568931785467e-05,7.20293035478588e-09,0.00339023538836067,0.00125787781732542,0.00312460104157577,3.60471830594414e-05,0.151132404659875,0.496169020906091,1.05884348718259e-05,1.05331515497746e-06,8.69411990304368e-09,1.44439752585984e-08,0.0186211782176646,0.00132930218818087,6.22979368816914e-08,0.141523087575076,4.96664969725539e-06,0.000602220317828017,0.00115129574563968,5.54738768657176e-10,1,1.01354423378454e-13,0.9512204274555,0.000113081508548703,7.58577745339678,2.84351940417749e-07,8.66422328462698e-05,0.00302436599564996,8.55686413482839e-06,0.00172604053374105,0.000717639448289909,5.95810176489396e-07,7.44620415869796,0.900300744896712,0.501132408099078,1.0790017432239e-08,0.962386543399541,0.982193436548114,0.0992962325600059,0,22.163374833733,2.39295484014045e-06,0.118020799657702,2.88718652794557e-12,7501.94661232759,0.644739217352867,0.00942881348096012,30,1650602779,0,9184.63769144127,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,13.225460534502,9.80090602865079
"210",2460,210,76,436,11.266747967449,8.61303092260069,1.14865358678664,0.981802834193155,0.852453936128542,0.611252104242951,0.550695179284155,0.890248738153691,0.90576274733309,0.00558895026238707,6.74893738180812e-10,2.2989885231856e-05,9.01511087622858e-09,0.00332464373203089,0.00133567369372527,0.00289211520210675,4.06853700059399e-05,0.151858784708194,0.504976738672704,1.06648159245657e-05,1.14328971242741e-06,9.10374700599682e-09,1.35302346606554e-08,0.0240011540874337,0.00176508322218832,4.09600589763334e-08,0.134314334678124,5.21397520304483e-06,0.000655834303216432,0.000800950417167616,5.42093430675885e-10,1,9.78777391055272e-14,0.95590336730934,0.000113233725051716,10.0995466421119,3.06034178595815e-07,7.97504325156834e-05,0.00304522899476872,7.73689325998715e-06,0.00220727479209937,0.000609631586209027,5.33780800683768e-07,5.83742250199461,0.849903849445631,0.561195568858805,1.09766893315955e-08,0.969089133351376,1.0167674657423,0.0927132842750839,0,24.0134284999541,1.99845107126307e-06,0.122252237630636,2.90542421288858e-12,6129.96012437689,0.638616233634949,0.0128708311547298,30,1650602779,0,8804.2887724979,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,6.72217100996091,11.4130525013034
"211",2463,211,76,474,8.90238432268845,7.33887125935224,2.10827015161271,2.00201602279085,1.94095356956656,1.98459830902156,5.2646322519559,0.835597432501322,1.08735595480901,0.00386886538641833,5.63215585215808e-10,2.32572263997351e-05,8.47712066978172e-09,0.00376291048728874,0.00113978557551099,0.00358098532661562,5.31729667585498e-05,0.152787067454774,0.503938314663246,1.08336490792709e-05,8.53745780280679e-07,6.48002659812712e-09,1.28511812646374e-08,0.0244542321235336,0.00169923568910916,3.92076102803243e-08,0.177691315957796,4.61828715945058e-06,0.000611135355124032,0.000982556858271147,7.49171475063755e-10,1,8.94314566737695e-14,0.693235062871881,0.000170731637410262,7.64876796498628,4.31698544470531e-07,0.000112230948212471,0.00339242166875135,5.95804789293421e-06,0.00176495544396145,0.000497696028640955,6.71532876190103e-07,7.36682267530626,1.04854957833804,0.571480142711814,1.09472183884661e-08,0.942803634980479,0.990891873314977,0.0970305193309727,0,24.9303202278209,2.66213078554176e-06,0.119508764855191,2.88333499359735e-12,5996.05677045118,0.631681819921732,0.00982843565139082,30,1650602780,0,13225.3972960233,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,11.6040753970304,8.13224094089516
"212",2477,212,82,502,9.23727185163344,7.68672563730645,1.70750128145438,1.47837125119388,1.28828132995324,0.892697288155541,0.943528143148944,0.965339384087784,1.18928181611754,0.00565993801569139,7.4051438269586e-10,2.59525433045499e-05,9.24455261570236e-09,0.00311679483416149,0.00108323831815426,0.00344747427995694,4.34693644071961e-05,0.150638868337031,0.495558468368836,8.81775385348857e-06,1.22019535719186e-06,6.96292375684803e-09,1.53978174009781e-08,0.0201945781027247,0.00112813580943575,5.81595488148728e-08,0.173376494850565,4.97248925886361e-06,0.000671297302063046,0.000924738637996824,6.54159465626467e-10,1,7.7999452065521e-14,0.739297917842128,0.000141273095812749,8.87064396463154,3.4366118391801e-07,9.6889851950896e-05,0.00316533815459101,9.03889145798157e-06,0.00175137052566371,0.000770387332017851,6.42942271097528e-07,5.60385535891824,0.958136171145222,0.567020610447174,1.09023724825917e-08,0.888126971318271,1.01329930267297,0.0790758088745177,0,21.2075472192599,2.75745547301888e-06,0.122148067615181,2.93651398976077e-12,5537.93431137338,0.639049683439732,0.00846677364265391,30,1650602780,0,5969.65894151451,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,12.0298397497637,8.88983711656872
"213",2488,213,64,436,9.78962010711209,7.57448408992983,0.987694073307276,0.828283271914259,0.703780675377935,0.467918958848536,0.268878700929448,1.10296857597608,0.830584807013799,0.00553383165870008,7.50032485196505e-10,2.21150596476822e-05,8.41022486376291e-09,0.00314217656483939,0.00110085007149784,0.00319793862981752,3.95071487119188e-05,0.152605454800185,0.494977601203136,1.04575038843139e-05,1.25632821505574e-06,8.85844696748937e-09,1.10655919325613e-08,0.0214390622756149,0.00136916049795941,4.29391007473175e-08,0.190657913203113,5.08731635884067e-06,0.000837740695938281,0.00110422063071315,5.48133521939729e-10,1,7.52226975814026e-14,0.747707299147233,0.000155703512144159,8.58483794946127,4.16469457138879e-07,9.45401034093413e-05,0.00267612332177142,9.26875105310216e-06,0.0019771939260698,0.000695458694594556,4.91791993962843e-07,6.14329461686905,0.90145336897115,0.587245055271967,1.0874236197224e-08,1.05589376668719,0.987432174496353,0.074696343676894,0,27.9539383304975,2.11783167602295e-06,0.120255604593828,2.95868877298851e-12,6831.48222910404,0.640334840303659,0.01204840270511,30,1650602780,0,8885.77157842495,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.56386678585139,9.54799162328649
"214",2490,214,82,378,12.182200063983,9.2978092631423,1.51728664806776,1.38233536213234,1.28769832416488,1.17126016677213,3.14227510815819,0.75361481902766,0.994992085107,0.00599636350631661,5.19521134140385e-10,2.49007204061514e-05,9.17324995110766e-09,0.00243133699037723,0.000873921550901213,0.004053393861618,4.1749242724673e-05,0.147760105999187,0.494326224685647,8.37881533063218e-06,8.94144990283615e-07,9.50245264048132e-09,1.55750351302474e-08,0.0252466980963753,0.0015425880920442,6.33584771671502e-08,0.213051117840437,4.44050714152661e-06,0.000859598174091911,0.000948630023626422,7.21519522974146e-10,1,1.06013419939197e-13,0.705558236380709,0.000128227449851359,8.90271327447968,2.86375484839551e-07,9.49749660236978e-05,0.00331817580302606,7.11942144468578e-06,0.00198253330378271,0.000680964105952713,6.76794508660279e-07,7.72275062084474,1.03684985494072,0.558679062303581,1.11620150769379e-08,0.804182245509941,1.013537168568,0.0887209345704847,0,26.1081100022201,2.32202402876134e-06,0.117778382017091,2.91168763280427e-12,5783.02555577862,0.631532851684093,0.0135381832544538,30,1650602781,0,12493.2941692224,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.74405952162083,7.01140690921972
"215",2510,215,72,454,11.1472971014354,8.50577623160732,0.994134520245507,0.838473156592354,0.723855214554071,0.550000520560294,3.2554952055077,1.00120210585003,0.798068657601102,0.00547733391578867,7.7266201277266e-10,2.37193307634896e-05,8.63183698343803e-09,0.00355252328072035,0.00112434714587426,0.00405016411549421,4.41161645494997e-05,0.152305263083428,0.490658187568188,1.01497590563982e-05,1.04754816187835e-06,8.91741030510561e-09,1.31918061914478e-08,0.0158770844629404,0.0015557021611153,5.89788883183097e-08,0.165981812027403,4.59872878601303e-06,0.000842699994255646,0.00100440261452843,5.60666964700578e-10,1,1.04817791584966e-13,0.919008365998186,0.000136113513542524,7.20855947614897,3.17445320747897e-07,0.00011117957174786,0.0040542477232423,8.89496417438946e-06,0.00168971071311135,0.000549168523546338,7.02785360975142e-07,7.93427517643066,0.84997319617814,0.613280674377462,1.10409161757565e-08,0.826992209488935,0.991385075775906,0.100149753510886,0,22.436961389485,2.79082453820135e-06,0.118294800467044,2.95474667722662e-12,7515.15057269216,0.644953683543205,0.0123027445577324,30,1650602781,0,4976.97861114101,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,7.91758559045328,10.9445238988045
"216",2518,216,88,408,11.4280987529406,9.36429922768003,1.26193329704466,1.07863617807999,0.940261866064459,0.697536864249557,0.728329333310634,1.11335853727258,0.781417232418713,0.00484525229279273,5.40325680801397e-10,1.90904245753953e-05,9.04069367777934e-09,0.00236027099855402,0.00106389780327374,0.00354305721710289,4.85961107526882e-05,0.152065125283319,0.506436951076612,1.12922404292693e-05,1.23657720176993e-06,8.38250923409529e-09,1.1237347336051e-08,0.0188625163837338,0.00165506514375231,4.94196724530448e-08,0.208101795505487,4.46707608340521e-06,0.000806447921879841,0.00109268010128987,4.90414596153436e-10,1,7.83165210411368e-14,0.905906852122893,0.000159731037298354,9.78523140070495,2.67458761191772e-07,0.00010953894330732,0.00320816480334271,6.86225711481578e-06,0.00160601937607768,0.000706598302491271,7.5903659451055e-07,8.06120490782782,0.89930814890265,0.552691803484873,1.0760364071011e-08,0.889710034057849,0.999281292008236,0.0802016785022439,0,26.2912676853306,2.10669415946409e-06,0.122240490491688,2.93812419661065e-12,5747.97587962786,0.64329494560957,0.0134522896548691,30,1650602781,0,12334.2469503782,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,5.66903585744303,11.2972011262754
"217",2535,217,78,462,9.98042119789106,8.01948848401553,1.30448118202943,1.10073790223521,0.937462125046581,0.615611108526617,0.299429435640872,1.03944268652578,0.822879919448137,0.00437172263149481,6.87958155218677e-10,2.34858149371439e-05,8.28713805826795e-09,0.0023314533879098,0.0010823724207422,0.00299710116224381,5.04419855006026e-05,0.147950826042797,0.503305718055926,1.24756692722547e-05,8.67339862754647e-07,8.27131933830044e-09,1.25719687010279e-08,0.016407924284188,0.00118289773066548,4.40181364658334e-08,0.212962470270277,5.33127242641878e-06,0.000813188322207449,0.00118160154127906,4.81680335440479e-10,1,9.86420563299255e-14,0.895364601464377,0.000159547482975465,9.35485702874287,3.41476175693702e-07,0.000122183665351118,0.00274919370675481,7.45398616241622e-06,0.00138544561627311,0.000655587629890989,5.87014570460248e-07,5.77835449596989,0.989529183998742,0.571851974661085,1.09328297830359e-08,0.856390591942157,1.00676036058925,0.0946659731132193,0,20.0733988079394,2.72249775289662e-06,0.119214976970851,2.94027086178004e-12,7911.02776598611,0.646404598492384,0.0101885819320664,30,1650602782,0,12879.6089683573,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.59951308170169,10.6666545124404
"218",2537,218,70,420,9.64386616948696,7.67191886673942,1.211481123421,1.02787136797592,0.882334412933856,0.602538282663032,0.446781059125721,1.15686915224245,1.28986832445647,0.00468594546581017,6.92157194615922e-10,1.9197718898376e-05,9.03255797696118e-09,0.00275564491963134,0.00103729033929027,0.00277361236294985,3.70943903131983e-05,0.150405413616914,0.507094583874568,9.20219653180178e-06,7.91336865971028e-07,8.01972785542319e-09,1.23650190768852e-08,0.0187895822644674,0.00174399708135145,4.8698322314821e-08,0.186347556040177,3.89622342828548e-06,0.000820496024903904,0.0011350378686914,7.30129167937593e-10,1,1.0140497275559e-13,0.755194985676208,0.000151367438459613,9.32331834102194,2.84352885673361e-07,9.84678681061787e-05,0.00256810381644843,9.47033796467161e-06,0.00156419017619733,0.000712936164239271,5.21860837277346e-07,8.06039818090066,1.07196850338726,0.641418120339265,1.10745249082832e-08,0.825181442788046,0.996288589388132,0.0787935085572224,0,22.7544642594286,2.16915851936218e-06,0.122333228584751,2.9007105646811e-12,7376.92676814842,0.647191950243711,0.0103565882171942,30,1650602782,0,18105.8040515162,0,4e+08,0,0,0,0,0,0,1e+05,0,0,0,0,1e+05,0,0,0,0,0,0,0,1e+06,0,8.9276648365732,8.58474649063313
